epoch, batch, loss, loss_f, loss_e, f_mae, f_rmse, H_f_mae, C_f_mae, psavg_f_mae, H_f_rmse, C_f_rmse, psavg_f_rmse, e_mae, e/N_mae
   86,    11,         0.002645,        0.0025594,       8.5642e-05,            1.188,           1.5491,           1.0588,           1.3356,           1.1972,           1.3874,           1.7154,           1.5514,           4.2406,          0.28271
   86,    12,        0.0024885,        0.0024774,       1.1166e-05,           1.2195,           1.5241,           1.0609,           1.4008,           1.2308,           1.3367,           1.7133,            1.525,           1.5187,          0.10125
   86,    13,        0.0021058,        0.0021031,       2.6836e-06,           1.1387,           1.4043,           1.0334,           1.2589,           1.1462,           1.2689,           1.5445,           1.4067,          0.60938,         0.040625
   86,    14,        0.0021326,         0.002113,       1.9597e-05,           1.1154,           1.4076,          0.84273,            1.427,           1.1349,           1.0483,            1.729,           1.3887,           2.0125,          0.13417
   86,    15,        0.0025884,        0.0025294,       5.9062e-05,           1.1892,             1.54,           0.9914,           1.4153,           1.2034,           1.2717,           1.7983,            1.535,           3.4688,          0.23125
   86,    16,        0.0014862,        0.0014622,       2.3925e-05,          0.91209,           1.1709,          0.70511,           1.1486,          0.92687,           0.9144,            1.408,           1.1612,           2.2375,          0.14917
   86,    17,        0.0018362,        0.0018334,       2.8138e-06,           1.0114,           1.3112,          0.80315,           1.2494,           1.0263,           1.0078,           1.5884,           1.2981,          0.72188,         0.048125
   86,    18,        0.0018951,        0.0018889,       6.2353e-06,          0.98376,           1.3308,           0.7457,           1.2558,           1.0008,          0.92677,           1.6774,           1.3021,           1.0844,         0.072292
   86,    19,        0.0027342,        0.0027026,       3.1609e-05,           1.2366,           1.5919,          0.92662,            1.591,           1.2588,           1.2577,           1.9032,           1.5805,             2.55,             0.17
   86,    20,        0.0036986,        0.0036556,       4.3041e-05,           1.4247,           1.8514,           1.1072,           1.7876,           1.4474,           1.3638,           2.2846,           1.8242,           2.9969,          0.19979
   87,     1,        0.0018328,        0.0017861,       4.6692e-05,          0.99344,           1.2941,          0.77976,           1.2377,           1.0087,          0.96265,           1.5905,           1.2766,            3.125,          0.20833
   87,     2,        0.0027127,        0.0027096,       3.0835e-06,            1.287,           1.5939,           1.0908,           1.5112,            1.301,            1.344,           1.8384,           1.5912,          0.65625,          0.04375
   87,     3,        0.0031987,        0.0031658,       3.2873e-05,           1.3119,           1.7229,           1.1001,           1.5539,            1.327,           1.3768,            2.048,           1.7124,           2.6063,          0.17375
   87,     4,        0.0025093,        0.0024327,       7.6665e-05,           1.1307,           1.5103,          0.88084,           1.4162,           1.1485,           1.2274,           1.7794,           1.5034,           4.0062,          0.26708
   87,     5,        0.0019136,        0.0018664,       4.7197e-05,           1.0125,           1.3229,          0.80397,           1.2508,           1.0274,           1.0692,           1.5632,           1.3162,           3.1156,          0.20771
   87,     6,         0.002153,        0.0021504,       2.5815e-06,            1.113,             1.42,          0.85076,           1.4127,           1.1317,           1.1118,           1.7053,           1.4085,           0.6875,         0.045833
   87,     7,        0.0015122,        0.0014667,       4.5479e-05,          0.90481,           1.1727,          0.70482,           1.1334,           0.9191,           0.8606,           1.4493,            1.155,           3.0906,          0.20604
   87,     8,        0.0030667,        0.0030363,       3.0384e-05,           1.1868,           1.6873,          0.87287,           1.5456,           1.2092,           1.1188,           2.1611,           1.6399,            2.375,          0.15833
   87,     9,        0.0015472,         0.001547,       2.3058e-07,          0.94691,           1.2044,           0.6893,           1.2413,          0.96531,          0.89991,           1.4774,           1.1887,          0.17812,         0.011875
   87,    10,        0.0030079,        0.0029725,       3.5465e-05,           1.2785,           1.6695,           0.9841,            1.615,           1.2995,           1.1836,           2.0908,           1.6372,           2.7188,          0.18125
   87,    11,        0.0022692,        0.0022635,       5.7388e-06,           1.1561,           1.4568,          0.84026,            1.517,           1.1786,           1.0484,           1.8143,           1.4314,           1.0969,         0.073125
   87,    12,        0.0021603,        0.0021591,       1.2184e-06,           1.0895,           1.4229,          0.82231,           1.3949,           1.1086,           1.0004,           1.7873,           1.3939,          0.46562,         0.031042
   87,    13,         0.002479,         0.002477,       2.0298e-06,           1.1481,            1.524,          0.77318,           1.5765,           1.1749,           1.0046,           1.9554,             1.48,          0.52812,         0.035208
   87,    14,        0.0025287,         0.002528,       6.4045e-07,           1.2049,           1.5396,          0.93237,           1.5163,           1.2243,           1.1814,           1.8666,            1.524,           0.3625,         0.024167
   87,    15,        0.0027642,        0.0027638,       4.1072e-07,           1.2399,           1.6098,          0.93777,           1.5851,           1.2615,           1.1841,           1.9876,           1.5859,          0.25313,         0.016875
