epoch, batch, loss, loss_f, loss_e, f_mae, f_rmse, H_f_mae, C_f_mae, psavg_f_mae, H_f_rmse, C_f_rmse, psavg_f_rmse, e_mae, e/N_mae
   58,    31,        0.0018461,        0.0018375,       8.6063e-06,        0.0012827,         0.001621,        0.0010353,        0.0015055,        0.0012704,        0.0012942,        0.0018669,        0.0015805,        0.0040405,       0.00010633
   58,    32,        0.0018013,        0.0017562,       4.5037e-05,        0.0012985,        0.0015848,        0.0012591,         0.001334,        0.0012966,        0.0015161,        0.0016441,        0.0015801,        0.0096436,       0.00025378
   58,    33,        0.0022845,        0.0022547,       2.9722e-05,        0.0014019,        0.0017957,        0.0013083,        0.0014861,        0.0013972,        0.0016585,        0.0019107,        0.0017846,        0.0075684,       0.00019917
   58,    34,        0.0016656,        0.0016573,       8.3427e-06,         0.001215,        0.0015395,        0.0011408,        0.0012818,        0.0012113,        0.0014281,        0.0016333,        0.0015307,        0.0039185,       0.00010312
   58,    35,        0.0020379,        0.0020345,       3.3804e-06,        0.0013495,        0.0017057,        0.0014625,        0.0012478,        0.0013551,        0.0018074,        0.0016087,        0.0017081,        0.0025635,        6.746e-05
   58,    36,        0.0020934,        0.0020736,       1.9778e-05,         0.001319,        0.0017221,       0.00097425,        0.0016293,        0.0013018,        0.0012453,        0.0020588,         0.001652,        0.0063965,       0.00016833
   58,    37,        0.0029752,        0.0029157,         5.95e-05,        0.0016043,         0.002042,        0.0012951,        0.0018825,        0.0015888,        0.0016731,        0.0023244,        0.0019988,         0.011072,       0.00029136
   58,    38,        0.0018012,        0.0017997,       1.4276e-06,        0.0012813,        0.0016043,        0.0010424,        0.0014963,        0.0012693,         0.001314,        0.0018266,        0.0015703,        0.0013916,       3.6621e-05
   58,    39,        0.0024507,        0.0024079,       4.2787e-05,        0.0014559,        0.0018557,        0.0012151,        0.0016726,        0.0014439,        0.0015028,        0.0021237,        0.0018133,        0.0092407,       0.00024318
   58,    40,        0.0026801,         0.002655,       2.5163e-05,        0.0014381,        0.0019485,       0.00097607,         0.001854,         0.001415,        0.0012718,        0.0023996,        0.0018357,        0.0067993,       0.00017893
   58,    41,        0.0016864,        0.0016829,       3.4686e-06,         0.001246,        0.0015514,        0.0011844,        0.0013015,        0.0012429,        0.0014925,        0.0016025,        0.0015475,        0.0023193,       6.1035e-05
   58,    42,        0.0026169,        0.0026139,       3.0232e-06,        0.0014379,        0.0019334,         0.001144,        0.0017024,        0.0014232,        0.0014665,        0.0022731,        0.0018698,        0.0021362,       5.6217e-05
   58,    43,        0.0020285,        0.0019767,       5.1848e-05,        0.0013031,        0.0016813,        0.0010165,        0.0015611,        0.0012888,        0.0012854,        0.0019708,        0.0016281,          0.01012,       0.00026631
   58,    44,        0.0025607,        0.0025107,       5.0055e-05,        0.0015314,        0.0018948,        0.0013624,        0.0016835,         0.001523,        0.0016837,        0.0020665,        0.0018751,         0.010059,        0.0002647
   58,    45,        0.0021191,        0.0020992,       1.9911e-05,        0.0013408,        0.0017326,         0.001033,        0.0016178,        0.0013254,        0.0013094,        0.0020398,        0.0016746,        0.0063477,       0.00016704
   58,    46,        0.0025631,        0.0024677,        9.535e-05,        0.0014463,        0.0018786,        0.0009839,        0.0018624,        0.0014232,        0.0012909,        0.0022816,        0.0017862,         0.013904,       0.00036589
   58,    47,         0.001592,        0.0015844,       7.6035e-06,        0.0011699,        0.0015053,        0.0010176,        0.0013069,        0.0011623,        0.0013087,        0.0016624,        0.0014855,        0.0033447,       8.8019e-05
   58,    48,        0.0025358,        0.0025212,        1.456e-05,        0.0014485,        0.0018988,       0.00095426,        0.0018933,        0.0014238,        0.0011619,        0.0023739,        0.0017679,         0.005481,       0.00014424
   58,    49,        0.0026204,        0.0025886,       3.1788e-05,        0.0014795,         0.001924,        0.0010084,        0.0019035,         0.001456,        0.0012878,        0.0023539,        0.0018209,        0.0079956,       0.00021041
   58,    50,         0.001777,        0.0017753,       1.6881e-06,        0.0012561,        0.0015934,        0.0010609,        0.0014318,        0.0012463,        0.0013105,        0.0018106,        0.0015605,        0.0015381,       4.0476e-05
   58,    51,        0.0026238,        0.0026224,       1.4873e-06,        0.0015313,        0.0019365,        0.0011994,          0.00183,        0.0015147,        0.0015215,        0.0022454,        0.0018835,        0.0017212,       4.5295e-05
   58,    52,         0.002164,         0.002145,       1.8967e-05,        0.0013398,        0.0017515,        0.0010072,        0.0016392,        0.0013232,        0.0012615,        0.0020967,        0.0016791,        0.0061279,       0.00016126
   58,    53,        0.0020682,        0.0020475,       2.0662e-05,        0.0013304,        0.0017112,        0.0010888,        0.0015479,        0.0013183,        0.0013937,        0.0019533,        0.0016735,         0.006543,       0.00017218
   58,    54,        0.0037083,        0.0037053,       3.0676e-06,        0.0017068,        0.0023019,       0.00094538,         0.002392,        0.0016687,        0.0011744,        0.0029709,        0.0020727,        0.0015869,       4.1761e-05
   58,    55,        0.0020715,        0.0020458,       2.5702e-05,        0.0013157,        0.0017105,        0.0010341,         0.001569,        0.0013016,        0.0013641,        0.0019708,        0.0016675,         0.006958,       0.00018311
   58,    56,         0.002596,        0.0025859,       1.0081e-05,        0.0014068,         0.001923,       0.00089677,        0.0018658,        0.0013813,        0.0011699,        0.0024072,        0.0017886,        0.0042358,       0.00011147
   58,    57,        0.0027806,        0.0027739,       6.6873e-06,        0.0016027,        0.0019917,        0.0015496,        0.0016505,        0.0016001,        0.0019153,        0.0020581,        0.0019867,        0.0033081,       8.7055e-05
   58,    58,        0.0025979,        0.0025956,        2.264e-06,         0.001526,        0.0019267,        0.0013401,        0.0016934,        0.0015167,        0.0017053,         0.002106,        0.0019057,        0.0020508,       5.3968e-05
   58,    59,        0.0034559,        0.0034504,       5.5509e-06,         0.001727,        0.0022213,        0.0012469,         0.002159,         0.001703,        0.0015733,        0.0026735,        0.0021234,        0.0030884,       8.1273e-05
   58,    60,        0.0019547,        0.0019473,       7.3916e-06,        0.0013631,        0.0016688,        0.0013922,        0.0013369,        0.0013645,        0.0016986,        0.0016415,          0.00167,        0.0038696,       0.00010183
   59,     1,        0.0029485,        0.0029354,       1.3106e-05,        0.0015337,        0.0020489,       0.00091019,        0.0020949,        0.0015026,        0.0011999,        0.0025846,        0.0018922,        0.0049683,       0.00013074
   59,     2,        0.0024902,        0.0024687,       2.1533e-05,        0.0014418,         0.001879,        0.0010506,        0.0017938,        0.0014222,        0.0013524,        0.0022498,        0.0018011,        0.0062134,       0.00016351
   59,     3,         0.002039,        0.0020374,       1.5671e-06,        0.0013526,        0.0017069,        0.0011314,        0.0015517,        0.0013415,        0.0014171,         0.001931,         0.001674,        0.0017456,       4.5937e-05
   59,     4,        0.0022362,        0.0022208,       1.5443e-05,        0.0013802,        0.0017821,        0.0010078,        0.0017153,        0.0013615,        0.0012412,        0.0021559,        0.0016985,        0.0053589,       0.00014102
   59,     5,        0.0018679,        0.0018474,       2.0508e-05,         0.001288,        0.0016254,        0.0011666,        0.0013973,         0.001282,        0.0014859,        0.0017414,        0.0016137,        0.0063232,        0.0001664
   59,     6,        0.0021643,        0.0021629,       1.3975e-06,          0.00137,        0.0017587,        0.0011519,        0.0015663,        0.0013591,        0.0014596,        0.0019899,        0.0017247,        0.0011719,       3.0839e-05
   59,     7,        0.0017798,        0.0017664,       1.3376e-05,        0.0012426,        0.0015894,       0.00094868,        0.0015072,        0.0012279,        0.0012471,        0.0018439,        0.0015455,        0.0048462,       0.00012753
   59,     8,        0.0017954,        0.0017797,       1.5721e-05,        0.0012837,        0.0015953,        0.0010848,        0.0014627,        0.0012738,        0.0013752,        0.0017702,        0.0015727,        0.0054687,       0.00014391
   59,     9,        0.0021881,        0.0021851,       2.9604e-06,        0.0013425,        0.0017677,       0.00093154,        0.0017124,         0.001322,        0.0012137,        0.0021475,        0.0016806,        0.0024048,       6.3284e-05
   59,    10,        0.0017927,        0.0017706,       2.2143e-05,        0.0012312,        0.0015913,       0.00090653,        0.0015235,         0.001215,        0.0011959,        0.0018772,        0.0015365,        0.0063721,       0.00016769
   59,    11,        0.0019961,        0.0019404,       5.5679e-05,        0.0013142,        0.0016658,       0.00096189,        0.0016312,        0.0012966,        0.0012209,        0.0019826,        0.0016018,         0.010718,       0.00028205
   59,    12,        0.0017317,         0.001731,        6.187e-07,        0.0012103,        0.0015734,       0.00097787,        0.0014195,        0.0011987,        0.0012691,        0.0018039,        0.0015365,         0.001062,       2.7948e-05
   59,    13,        0.0016031,        0.0015544,       4.8705e-05,        0.0011348,        0.0014909,       0.00086327,        0.0013791,        0.0011212,        0.0011373,        0.0017491,        0.0014432,         0.010022,       0.00026374
